row_i,rsrv_no,station_in,station_name_in,station_out,station_name_out,veh_type,veh_reg,veh_no,trip_duration,enrg_used,age_driver,id,gender,profes,time_rsrv,time_dep,time_pln_arr,time_in,time_out,lat_in,lng_in,lat_out,lng_out,commute,tempCelcius,rainfall-mm
2044,USR-06834,STN-00204,ＪＲ安城駅前第１駐車場,STN-00248,アピタ安城南店,P-COM,安城市0み416,416,13.05,310.598,29,043f8492752f80,,,2016-03-13 15:00:00,2016-03-13 15:00:00,2016-03-13 16:00:00,2016-03-13 16:00:00,2016-03-13 16:00:00,34.95951,137.087292,34.920527,137.087673,commute,12.5,0.0
2045,USR-06755,STN-00204,ＪＲ安城駅前第１駐車場,STN-00248,アピタ安城南店,P-COM,安城市0み422,422,21.8333333333,299.4258,64,04297592752f80,female_女性,other,2016-02-28 14:00:00,2016-02-28 14:00:00,2016-02-28 16:00:00,2016-02-28 14:00:00,2016-02-28 15:00:00,34.95951,137.087292,34.920527,137.087673,commute,14.0,0.0
2046,USR-06708,STN-00204,ＪＲ安城駅前第１駐車場,STN-00248,アピタ安城南店,B-COM,安城市0み408,408,14.25,474.9142,29,043f8492752f80,,,2016-02-21 18:00:00,2016-02-21 18:00:00,2016-02-21 18:00:00,2016-02-21 18:00:00,2016-02-21 18:00:00,34.95951,137.087292,34.920527,137.087673,commute,6.1,0.0
2047,USR-06439,STN-00204,ＪＲ安城駅前第１駐車場,STN-00248,アピタ安城南店,P-COM,安城市0み419,419,13.2666666667,395.4898,29,043f8492752f80,,,2016-01-05 16:00:00,2016-01-05 16:00:00,2016-01-05 16:00:00,2016-01-05 16:00:00,2016-01-05 16:00:00,34.95951,137.087292,34.920527,137.087673,commute,12.3,0.0
2048,USR-07589,STN-00256,三河安城駅北,STN-00248,アピタ安城南店,P-COM,安城市0み429,429,23.65,558.7935,52,04412d92752f80,male_男性,office_worker_会社員,2016-05-31 13:00:00,2016-05-31 13:00:00,2016-05-31 14:00:00,2016-05-31 13:00:00,2016-05-31 14:00:00,,,34.920527,137.087673,commute,27.6,0.0
2049,USR-07520,STN-00256,三河安城駅北,STN-00248,アピタ安城南店,P-COM,安城市0み407,407,16.5,613.6126,52,04412d92752f80,male_男性,office_worker_会社員,2016-05-26 11:00:00,2016-05-26 11:00:00,2016-05-26 12:00:00,2016-05-26 11:00:00,2016-05-26 12:00:00,,,34.920527,137.087673,commute,24.6,0.0
2050,USR-07381,STN-00256,三河安城駅北,STN-00248,アピタ安城南店,P-COM,安城市0み419,419,23.3166666667,547.9568,52,04412d92752f80,male_男性,office_worker_会社員,2016-05-13 11:00:00,2016-05-13 11:00:00,2016-05-13 12:00:00,2016-05-13 11:00:00,2016-05-13 11:00:00,,,34.920527,137.087673,commute,23.5,0.0
2051,USR-07361,STN-00256,三河安城駅北,STN-00248,アピタ安城南店,P-COM,安城市0み418,418,24.15,659.6634,52,04412d92752f80,male_男性,office_worker_会社員,2016-05-10 13:00:00,2016-05-10 13:00:00,2016-05-10 14:00:00,2016-05-10 13:00:00,2016-05-10 13:00:00,,,34.920527,137.087673,commute,20.4,0.0
2052,USR-07363,STN-00237,サークルK安城篠目童子店,STN-00236,サークルK安城警察署西店,P-COM,安城市0み430,430,13.2666666667,188.6237,50,040daf928f3681,female_女性,student_学生,2016-05-10 13:00:00,2016-05-10 13:00:00,2016-05-10 13:00:00,2016-05-10 13:00:00,2016-05-10 13:00:00,34.97129268,137.0651927,34.95937554,137.0719136,commute,20.4,0.0
2053,USR-07362,STN-00223,ビレッジ開発本社,STN-00224,ぷらざ三河安城,P-COM,安城市0み427,427,55.3666666667,365.7051,68,047f1882973b84,,office_worker_会社員,2016-05-10 13:00:00,2016-05-10 13:00:00,2016-05-10 15:00:00,2016-05-10 13:00:00,2016-05-10 14:00:00,34.96831091,137.0565222,34.96519928,137.0599055,commute,20.4,0.0
2054,USR-07213,STN-00256,三河安城駅北,STN-00248,アピタ安城南店,P-COM,安城市0み430,430,20.5166666667,549.9763,52,04412d92752f80,male_男性,office_worker_会社員,2016-04-25 10:00:00,2016-04-25 10:00:00,2016-04-25 10:00:00,2016-04-25 10:00:00,2016-04-25 10:00:00,,,34.920527,137.087673,commute,21.0,0.0
2055,USR-07107,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み407,407,258.483333333,703.0053,80,04b18592752f80,male_男性,other,2016-04-15 15:00:00,2016-04-16 11:00:00,2016-04-16 16:00:00,2016-04-16 11:00:00,2016-04-16 16:00:00,34.920527,137.087673,34.920527,137.087673,errand,19.4,0.0
2056,USR-06969,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み422,422,1.05,0.8369,52,04412d92752f80,male_男性,office_worker_会社員,2016-04-01 13:00:00,2016-04-01 13:00:00,2016-04-01 14:00:00,2016-04-01 13:00:00,2016-04-01 13:00:00,34.920527,137.087673,34.920527,137.087673,errand,13.7,0.5
2057,USR-06782,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み422,422,243.266666667,560.7289,80,04b18592752f80,male_男性,other,2016-03-04 16:00:00,2016-03-05 11:00:00,2016-03-05 16:00:00,2016-03-05 11:00:00,2016-03-05 15:00:00,34.920527,137.087673,34.920527,137.087673,errand,17.2,0.0
2058,USR-06627,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み429,429,247.85,808.4846,80,04b18592752f80,male_男性,other,2016-02-05 15:00:00,2016-02-06 11:00:00,2016-02-06 16:00:00,2016-02-06 11:00:00,2016-02-06 15:00:00,34.920527,137.087673,34.920527,137.087673,errand,11.1,0.0
2059,USR-06625,STN-00204,ＪＲ安城駅前第１駐車場,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み428,428,24.4,406.9796,47,04246792752f81,male_男性,self_employed_自営業,2016-02-05 15:00:00,2016-02-05 15:00:00,2016-02-05 15:00:00,2016-02-05 15:00:00,2016-02-05 15:00:00,34.95951,137.087292,34.9789463,137.0450584,commute,11.1,0.0
2060,USR-06626,STN-00247,八千代病院,STN-00201,碧海信用金庫南安城店,P-COM,安城市0み404,404,14.4666666667,264.6381,47,0404a7928f3681,female_女性,housewife_主婦,2016-02-05 15:00:00,2016-02-05 15:00:00,2016-02-05 16:00:00,2016-02-05 15:00:00,2016-02-05 16:00:00,34.986649,137.080223,34.954064,137.091118,commute,11.1,0.0
2061,USR-06573,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み429,429,94.7666666667,584.1101,51,041abe92752f81,female_女性,self_employed_自営業,2016-01-26 14:00:00,2016-01-26 14:00:00,2016-01-26 15:00:00,2016-01-26 14:00:00,2016-01-26 16:00:00,34.920527,137.087673,34.920527,137.087673,errand,7.3,0.0
2062,USR-06574,STN-00222,市民交流センター,STN-00236,サークルK安城警察署西店,P-COM,安城市0み413,413,9.45,113.0342,69,0445ff928f3680,male_男性,other,2016-01-26 14:00:00,2016-01-26 14:00:00,2016-01-26 15:00:00,2016-01-26 15:00:00,2016-01-26 15:00:00,34.96323548,137.0846516,34.95937554,137.0719136,commute,7.3,0.0
2063,USR-06494,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み420,420,1.03333333333,0.0,42,044bfe928f3680,male_男性,office_worker_会社員,2016-01-15 17:00:00,2016-01-15 17:00:00,2016-01-15 19:00:00,2016-01-15 17:00:00,2016-01-15 17:00:00,34.920527,137.087673,34.920527,137.087673,errand,6.7,0.0
2064,USR-06493,STN-00238,サークルK安城堀内店,STN-00202,碧海信用金庫本店,P-COM,安城市0み402,402,12.1333333333,279.1313,50,045ac182973b80,,,2016-01-15 17:00:00,2016-01-15 17:00:00,2016-01-15 17:00:00,2016-01-15 17:00:00,2016-01-15 17:00:00,34.9320074,137.089064,34.95775399,137.0852319,commute,6.7,0.0
2065,USR-06495,STN-00248,アピタ安城南店,STN-00224,ぷらざ三河安城,P-COM,安城市0み420,420,48.9,530.1006,42,044bfe928f3680,male_男性,office_worker_会社員,2016-01-15 17:00:00,2016-01-15 17:00:00,2016-01-15 19:00:00,2016-01-15 17:00:00,2016-01-15 18:00:00,34.920527,137.087673,34.96519928,137.0599055,commute,6.7,0.0
2066,USR-06465,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み420,420,10.4666666667,231.6466,35,040afe928f3681,male_男性,civil_servant_公務員,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 19:00:00,2016-01-09 18:00:00,2016-01-09 19:00:00,34.920527,137.087673,34.920527,137.087673,errand,7.2,0.0
2067,USR-06464,STN-00231,サークルK安城桜町店,STN-00201,碧海信用金庫南安城店,P-COM,安城市0み429,429,9.45,97.0905,43,044e09928f3684,male_男性,office_worker_会社員,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,34.96348356,137.0759237,34.954064,137.091118,commute,7.2,0.0
2068,USR-06463,STN-00195,中央図書館,STN-00202,碧海信用金庫本店,P-COM,安城市0み413,413,4.83333333333,119.6609,52,0440c482973b80,,,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,2016-01-09 18:00:00,34.94673564,137.0765226,34.95775399,137.0852319,commute,7.2,0.0
2069,USR-06449,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み420,420,250.4,643.1128,80,04b18592752f80,male_男性,other,2016-01-08 12:00:00,2016-01-09 11:00:00,2016-01-09 16:00:00,2016-01-09 11:00:00,2016-01-09 15:00:00,34.920527,137.087673,34.920527,137.087673,errand,9.2,0.0
2070,USR-06441,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み420,420,77.8,649.8851,80,04b18592752f80,male_男性,other,2016-01-06 12:00:00,2016-01-06 12:00:00,2016-01-06 14:00:00,2016-01-06 13:00:00,2016-01-06 14:00:00,34.920527,137.087673,34.920527,137.087673,errand,11.9,0.0
2071,USR-06440,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み402,402,1.06666666667,0.0,80,04b18592752f80,male_男性,other,2016-01-06 12:00:00,2016-01-06 12:00:00,2016-01-06 13:00:00,2016-01-06 12:00:00,2016-01-06 12:00:00,34.920527,137.087673,34.920527,137.087673,errand,11.9,0.0
2072,USR-06342,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み418,418,0.95,0.0243,37,04bae3928f3680,female_女性,office_worker_会社員,2015-12-14 16:00:00,2015-12-14 16:00:00,2015-12-14 17:00:00,2015-12-14 16:00:00,2015-12-14 16:00:00,34.920527,137.087673,34.920527,137.087673,errand,13.9,0.0
2073,USR-06341,STN-00248,アピタ安城南店,STN-00248,アピタ安城南店,P-COM,安城市0み418,418,1.03333333333,0.0,37,04bae3928f3680,female_女性,office_worker_会社員,2015-12-14 16:00:00,2015-12-14 16:00:00,2015-12-14 17:00:00,2015-12-14 16:00:00,2015-12-14 16:00:00,34.920527,137.087673,34.920527,137.087673,errand,13.9,0.0
2074,USR-06343,STN-00248,アピタ安城南店,STN-00224,ぷらざ三河安城,P-COM,安城市0み418,418,20.3166666667,366.6073,37,04bae3928f3680,female_女性,office_worker_会社員,2015-12-14 16:00:00,2015-12-14 16:00:00,2015-12-14 17:00:00,2015-12-14 17:00:00,2015-12-14 17:00:00,34.920527,137.087673,34.96519928,137.0599055,commute,13.9,0.0
2075,USR-06774,STN-00244,グランドティアラ,STN-00248,アピタ安城南店,P-COM,安城市0み405,405,18.3166666667,468.0863,36,040afe928f3681,male_男性,civil_servant_公務員,2016-03-02 18:00:00,2016-03-02 18:00:00,2016-03-02 18:00:00,2016-03-02 18:00:00,2016-03-02 18:00:00,34.96775869,137.0598645,34.920527,137.087673,commute,7.6,0.0
2076,USR-06872,STN-00249,北部公民館,STN-00248,アピタ安城南店,P-COM,安城市0み422,422,26.6833333333,641.2,39,042fcd928f3680,,office_worker_会社員,2016-03-19 15:00:00,2016-03-19 15:00:00,2016-03-19 16:00:00,2016-03-19 16:00:00,2016-03-19 16:00:00,34.992919,137.090618,34.920527,137.087673,commute,19.7,0.0
2077,USR-06145,STN-00230,サークルK安城大東町南店,STN-00248,アピタ安城南店,P-COM,安城市0み402,402,19.8833333333,435.7222,37,0420bb928f3681,,,2015-11-20 13:00:00,2015-11-20 13:00:00,2015-11-20 13:00:00,2015-11-20 13:00:00,2015-11-20 13:00:00,34.96279451,137.0842754,34.920527,137.087673,commute,17.4,0.0
2078,USR-06146,STN-00248,アピタ安城南店,STN-00191,エコセンター安城,P-COM,安城市0み429,429,16.95,445.6931,37,0420bb928f3681,,,2015-11-20 13:00:00,2015-11-20 13:00:00,2015-11-20 14:00:00,2015-11-20 13:00:00,2015-11-20 14:00:00,34.920527,137.087673,34.96174153,137.0845843,commute,17.4,0.0
2079,USR-07027,STN-00250,二本木公民館,STN-00248,アピタ安城南店,P-COM,安城市0み419,419,17.7333333333,557.4476,52,04412d92752f80,male_男性,office_worker_会社員,2016-04-07 13:00:00,2016-04-07 13:00:00,2016-04-07 14:00:00,2016-04-07 13:00:00,2016-04-07 13:00:00,34.972510,137.055994,34.920527,137.087673,commute,11.1,1.5
2080,USR-06124,STN-00239,サークルK安城大東店,STN-00248,アピタ安城南店,P-COM,安城市0み429,429,15.6333333333,380.6292,34,047b1e82973b84,male_男性,office_worker_会社員,2015-11-17 13:00:00,2015-11-17 13:00:00,2015-11-17 13:00:00,2015-11-17 13:00:00,2015-11-17 13:00:00,34.9656547,137.0870406,34.920527,137.087673,commute,20.8,0.0
2081,USR-06126,STN-00248,アピタ安城南店,STN-00239,サークルK安城大東店,P-COM,安城市0み414,414,14.4166666667,438.9992,34,047b1e82973b84,male_男性,office_worker_会社員,2015-11-17 13:00:00,2015-11-17 13:00:00,2015-11-17 14:00:00,2015-11-17 13:00:00,2015-11-17 14:00:00,34.920527,137.087673,34.9656547,137.0870406,commute,20.8,0.0
2082,USR-06125,STN-00224,ぷらざ三河安城,STN-00224,ぷらざ三河安城,P-COM,安城市0み415,415,91.5833333333,382.212,44,04f6ff82973b80,male_男性,office_worker_会社員,2015-11-17 13:00:00,2015-11-17 13:00:00,2015-11-17 15:00:00,2015-11-17 13:00:00,2015-11-17 15:00:00,34.96519928,137.0599055,34.96519928,137.0599055,errand,20.8,0.0
2083,USR-06736,STN-00240,サークルK安城宮前店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み422,422,20.9666666667,434.9413,36,04a7be82973b80,female_女性,housewife_主婦,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,34.9486365,137.0933813,34.9789463,137.0450584,commute,5.3,0.0
2084,USR-06735,STN-00201,碧海信用金庫南安城店,STN-00202,碧海信用金庫本店,P-COM,安城市0み405,405,3.33333333333,61.1767,45,04e6f482973b80,,,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,2016-02-26 19:00:00,34.954064,137.091118,34.95775399,137.0852319,commute,5.3,0.0
2085,USR-06612,STN-00240,サークルK安城宮前店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み405,405,29.8833333333,401.6812,36,04a7be82973b80,female_女性,housewife_主婦,2016-02-01 18:00:00,2016-02-01 18:00:00,2016-02-01 18:00:00,2016-02-01 18:00:00,2016-02-01 19:00:00,34.9486365,137.0933813,34.9789463,137.0450584,commute,7.0,0.0
2086,USR-06259,STN-00204,ＪＲ安城駅前第１駐車場,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み402,402,91.2666666667,1068.5901,44,04093a92752f81,male_男性,office_worker_会社員,2015-11-29 13:00:00,2015-11-29 13:00:00,2015-11-29 16:00:00,2015-11-29 13:00:00,2015-11-29 15:00:00,34.95951,137.087292,34.9789463,137.0450584,commute,12.9,0.0
2087,USR-06258,STN-00223,ビレッジ開発本社,STN-00223,ビレッジ開発本社,P-COM,安城市0み418,418,46.45,319.444,32,04db8f92752f80,male_男性,office_worker_会社員,2015-11-29 13:00:00,2015-11-29 13:00:00,2015-11-29 14:00:00,2015-11-29 13:00:00,2015-11-29 14:00:00,34.96831091,137.0565222,34.96831091,137.0565222,errand,12.9,0.0
2088,USR-06257,STN-00252,作野公民館,STN-00252,作野公民館,P-COM,安城市0み427,427,31.4833333333,660.3732,63,040ccb928f3681,male_男性,other,2015-11-29 13:00:00,2015-11-29 13:00:00,2015-11-29 14:00:00,2015-11-29 13:00:00,2015-11-29 14:00:00,34.978583,137.077746,34.978583,137.077746,errand,12.9,0.0
2089,USR-05653,STN-00204,ＪＲ安城駅前第１駐車場,STN-00229,サークルK東刈谷駅北口店,B-COM,安城市み409,409,21.0166666667,378.6134,53,049ba592752f80,male_男性,office_worker_会社員,2015-10-14 17:00:00,2015-10-14 17:00:00,2015-10-14 18:00:00,2015-10-14 17:00:00,2015-10-14 17:00:00,34.95951,137.087292,34.9789463,137.0450584,commute,21.7,0.0
2090,USR-05655,STN-00232,サークルK安城里町店,STN-00230,サークルK安城大東町南店,P-COM,安城市0み407,407,33.75,342.9277,37,0420bb928f3681,,,2015-10-14 17:00:00,2015-10-14 17:00:00,2015-10-14 19:00:00,2015-10-14 18:00:00,2015-10-14 18:00:00,35.0059601,137.0898818,34.96279451,137.0842754,commute,21.7,0.0
2091,USR-05652,STN-00234,サークルK安城新田町店,STN-00234,サークルK安城新田町店,P-COM,安城市0み421,421,154.833333333,265.5333,61,049c0d82973b84,male_男性,self_employed_自営業,2015-10-14 17:00:00,2015-10-14 17:00:00,2015-10-14 20:00:00,2015-10-14 17:00:00,2015-10-14 19:00:00,34.9583532,137.0964981,34.9583532,137.0964981,errand,21.7,0.0
2092,USR-05654,STN-00198,安城市役所,STN-00222,市民交流センター,P-COM,安城市0み428,428,9.01666666667,81.9954,34,04a6c682973b80,male_男性,civil_servant_公務員,2015-10-14 17:00:00,2015-10-14 17:00:00,2015-10-14 18:00:00,2015-10-14 17:00:00,2015-10-14 17:00:00,34.95856945,137.0797999,34.96323548,137.0846516,commute,21.7,0.0
2093,USR-05605,STN-00204,ＪＲ安城駅前第１駐車場,STN-00229,サークルK東刈谷駅北口店,B-COM,安城市み409,409,33.7166666667,308.2867,62,04f7fb928f3680,male_男性,office_worker_会社員,2015-10-11 13:00:00,2015-10-11 13:00:00,2015-10-11 16:00:00,2015-10-11 13:00:00,2015-10-11 14:00:00,34.95951,137.087292,34.9789463,137.0450584,commute,20.6,0.0
2094,USR-07218,STN-00248,アピタ安城南店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み430,430,24.35,509.0494,32,049bee928f3680,,,2016-04-25 16:00:00,2016-04-25 16:00:00,2016-04-25 17:00:00,2016-04-25 16:00:00,2016-04-25 17:00:00,34.920527,137.087673,34.9789463,137.0450584,commute,20.1,0.0
2095,USR-06970,STN-00248,アピタ安城南店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み422,422,29.2666666667,643.9505,52,04412d92752f80,male_男性,office_worker_会社員,2016-04-01 14:00:00,2016-04-01 14:00:00,2016-04-01 15:00:00,2016-04-01 14:00:00,2016-04-01 14:00:00,34.920527,137.087673,34.9789463,137.0450584,commute,13.9,0.5
2096,USR-06052,STN-00198,安城市役所,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み401,401,13.7166666667,335.8765,53,04c4c482973b80,,,2015-11-07 10:00:00,2015-11-07 10:00:00,2015-11-07 11:00:00,2015-11-07 10:00:00,2015-11-07 11:00:00,34.95856945,137.0797999,34.9789463,137.0450584,commute,17.4,0.0
2097,USR-06178,STN-00193,ドミー安城横山店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み428,428,12.3,283.1443,50,040daf928f3681,female_女性,student_学生,2015-11-23 16:00:00,2015-11-23 16:00:00,2015-11-23 16:00:00,2015-11-23 16:00:00,2015-11-23 16:00:00,34.95995552,137.0733101,34.9789463,137.0450584,commute,16.7,0.0
2098,USR-07471,STN-00236,サークルK安城警察署西店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み405,405,25.4333333333,269.9027,50,040daf928f3681,female_女性,student_学生,2016-05-20 15:00:00,2016-05-20 15:00:00,2016-05-20 15:00:00,2016-05-20 15:00:00,2016-05-20 15:00:00,34.95937554,137.0719136,34.9789463,137.0450584,commute,23.3,0.0
2099,USR-07470,STN-00230,サークルK安城大東町南店,STN-00191,エコセンター安城,P-COM,安城市0み414,414,86.4166666667,280.6246,36,047c5f82973b80,male_男性,office_worker_会社員,2016-05-20 15:00:00,2016-05-20 15:00:00,2016-05-20 20:00:00,2016-05-20 15:00:00,2016-05-20 16:00:00,34.96279451,137.0842754,34.96174153,137.0845843,commute,23.3,0.0
2100,USR-06604,STN-00236,サークルK安城警察署西店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み417,417,16.5333333333,311.4013,48,0493ac92752f80,male_男性,office_worker_会社員,2016-01-31 15:00:00,2016-01-31 15:00:00,2016-01-31 16:00:00,2016-01-31 15:00:00,2016-01-31 16:00:00,34.95937554,137.0719136,34.9789463,137.0450584,commute,11.3,0.0
2101,USR-05828,STN-00236,サークルK安城警察署西店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み426,426,13.0666666667,256.3341,50,040daf928f3681,female_女性,student_学生,2015-10-23 14:00:00,2015-10-23 14:00:00,2015-10-23 15:00:00,2015-10-23 14:00:00,2015-10-23 14:00:00,34.95937554,137.0719136,34.9789463,137.0450584,commute,23.3,0.0
2102,USR-05827,STN-00233,サークルK安城横山南店,STN-00224,ぷらざ三河安城,P-COM,安城市0み404,404,4.91666666667,92.5734,42,042dbd82973b80,male_男性,self_employed_自営業,2015-10-23 14:00:00,2015-10-23 14:00:00,2015-10-23 15:00:00,2015-10-23 14:00:00,2015-10-23 14:00:00,34.9548457,137.0677492,34.96519928,137.0599055,commute,23.3,0.0
2103,USR-05719,STN-00236,サークルK安城警察署西店,STN-00229,サークルK東刈谷駅北口店,P-COM,安城市0み412,412,13.1166666667,256.7203,50,040daf928f3681,female_女性,student_学生,2015-10-18 08:00:00,2015-10-18 08:00:00,2015-10-18 09:00:00,2015-10-18 08:00:00,2015-10-18 08:00:00,34.95937554,137.0719136,34.9789463,137.0450584,commute,19.3,0.0
